,sc_id,sc_feed_id,sc_first_name,sc_last_name,sc_team_id,sc_price,sc_team,sc_position,sc_long_team,fanfooty_player_id,fanfooty_afl_player_id,fanfooty_first_name,fanfooty_surname,fanfooty_team,fanfooty_status,fanfooty_number,fanfooty_birth_date,fanfooty_height,fanfooty_weight,fanfooty_state_of_origin,fanfooty_recruited_from,fanfooty_games,fanfooty_goals,short_team
265,266,1009381,Leno,Thomas,6,102400,FRE,DEF,Fremantle,49984,1009381.0,Leno,Thomas,Fremantle,rookie,48.0,2001-05-12,183.0,73.0,WA,Claremont,,,FRE
266,267,993816,Darcy,Tucker,6,398400,FRE,FWD MID,Fremantle,46011,993816.0,Darcy,Tucker,Fremantle,senior,18.0,1997-01-23,184.0,83.0,VIC,North Ballarat,70.0,29.0,FRE
267,268,1004850,Luke,Valente,6,123900,FRE,MID,Fremantle,49022,1004850.0,Luke,Valente,Fremantle,senior,29.0,2000-05-08,187.0,81.0,SA,Norwood,,,FRE
268,269,281007,Michael,Walters,6,547200,FRE,FWD MID,Fremantle,40020,281007.0,Michael,Walters,Fremantle,senior,10.0,1991-01-07,178.0,78.0,WA,Swan Districts,150.0,260.0,FRE
269,270,1004437,Tobe,Watson,6,123900,FRE,DEF,Fremantle,49115,1004437.0,Tobe,Watson,Fremantle,rookie,45.0,1997-12-03,190.0,83.0,WA,Swan Districts,,,FRE
270,271,294125,Nathan,Wilson,6,372000,FRE,DEF,Fremantle,42234,294125.0,Nathan,Wilson,Fremantle,senior,14.0,1993-01-07,185.0,81.0,WA,Mandurah,115.0,17.0,FRE
271,272,1009256,Hayden,Young,6,180300,FRE,DEF,Fremantle,49911,1009256.0,Hayden,Young,Fremantle,senior,26.0,2001-04-11,188.0,82.0,VIC,Dandenong Stingrays,,,FRE
272,273,998130,Ben,Ainsworth,17,329000,GCS,FWD MID,Gold Coast,47009,998130.0,Ben,Ainsworth,Gold Coast,senior,9.0,1998-02-10,178.0,77.0,VIC,Gippsland Power,41.0,28.0,GCS
273,274,1009199,Noah,Anderson,17,202800,GCS,MID,Gold Coast,49906,1009199.0,Noah,Anderson,Gold Coast,senior,15.0,2001-02-17,188.0,86.0,VIC,Oakleigh Chargers,,,GCS
274,275,1008882,Charlie,Ballard,17,325800,GCS,DEF,Gold Coast,48089,1008882.0,Charlie,Ballard,Gold Coast,senior,10.0,1999-07-23,195.0,91.0,SA,Sturt,32.0,1.0,GCS
275,276,998260,Jack,Bowes,17,411300,GCS,MID,Gold Coast,47006,998260.0,Jack,Bowes,Gold Coast,senior,3.0,1998-01-26,187.0,85.0,QLD,Gold Coast,42.0,12.0,GCS
276,277,998129,Will,Brodie,17,435800,GCS,MID,Gold Coast,47002,998129.0,Will,Brodie,Gold Coast,senior,7.0,1998-08-23,189.0,89.0,VIC,Murray Bushrangers,19.0,3.0,GCS
277,278,1008454,Connor,Budarick,17,106900,GCS,MID FWD,Gold Coast,49978,1008454.0,Connor,Budarick,Gold Coast,rookie,35.0,2001-04-06,176.0,76.0,QLD,Gold Coast Academy,,,GCS
278,279,1000068,Christopher,Burgess,17,265300,GCS,DEF,Gold Coast,48997,1000068.0,Chris,Burgess,Gold Coast,senior,29.0,1995-11-26,191.0,82.0,SA,West Adelaide,14.0,4.0,GCS
279,280,295446,Sam,Collins,17,328200,GCS,DEF,Gold Coast,46091,295446.0,Samuel,Collins,Gold Coast,senior,25.0,1994-06-15,194.0,98.0,VIC,Dandenong Stingrays,23.0,0.0,GCS
280,281,1009334,Matthew,Conroy,17,102400,GCS,RUC,Gold Coast,49986,1009334.0,Matthew,Conroy,Gold Coast,rookie,48.0,2000-11-07,198.0,85.0,QLD,Gold Coast Academy,,,GCS
281,282,1005547,Joshua,Corbett,17,227500,GCS,FWD,Gold Coast,48998,1005547.0,Josh,Corbett,Gold Coast,senior,19.0,1996-04-23,190.0,90.0,VIC,Werribee Tigers,9.0,3.0,GCS
282,283,1002331,Jacob,Dawson,17,318500,GCS,DEF,Gold Coast,48019,1002331.0,Jacob,Dawson,Gold Coast,senior,45.0,1999-11-03,182.0,82.0,QLD,Palm Beach Currumbin,9.0,1.0,GCS
283,284,291753,Sam,Day,17,369800,GCS,FWD,Gold Coast,42003,291753.0,Sam,Day,Gold Coast,senior,12.0,1992-09-06,197.0,104.0,SA,Sturt,120.0,85.0,GCS
284,285,293713,Brandon,Ellis,17,470800,GCS,MID,Gold Coast,42241,293713.0,Brandon,Ellis,Gold Coast,senior,4.0,1993-08-03,181.0,82.0,VIC,Calder Cannons,173.0,58.0,GCS
285,286,991953,Corey,Ellis,17,279100,GCS,DEF,Gold Coast,45025,991953.0,Corey,Ellis,Gold Coast,senior,17.0,1996-10-09,184.0,81.0,VIC,Western Jets,31.0,7.0,GCS
286,287,999715,Jy,Farrar,17,117300,GCS,FWD,Gold Coast,49964,999715.0,Jy,Farrar,Gold Coast,senior,50.0,1996-12-07,190.0,78.0,VIC,Scotch College,,,GCS
287,288,993799,Brayden,Fiorini,17,477100,GCS,MID,Gold Coast,46031,993799.0,Brayden,Fiorini,Gold Coast,senior,8.0,1997-08-22,186.0,82.0,VIC,Northern Knights,47.0,16.0,GCS
288,289,1009260,Sam,Flanders,17,162300,GCS,MID FWD,Gold Coast,49915,1009260.0,Sam,Flanders,Gold Coast,senior,26.0,2001-07-24,182.0,81.0,VIC,Gippsland Power,,,GCS
289,290,1006110,Sam,Fletcher,17,123900,GCS,MID,Gold Coast,49987,1006110.0,Sam,Fletcher,Gold Coast,rookie,47.0,2000-01-27,188.0,77.0,QLD,Gold Coast Academy,,,GCS
290,291,1006087,Caleb,Graham,17,207800,GCS,DEF,Gold Coast,49031,1006087.0,Caleb,Graham,Gold Coast,senior,46.0,2000-09-12,195.0,92.0,QLD,Gold Coast Academy,3.0,0.0,GCS
291,292,281091,Hugh,Greenwood,17,463100,GCS,FWD MID,Gold Coast,46118,281091.0,Hugh,Greenwood,Gold Coast,senior,21.0,1992-03-06,191.0,92.0,TAS,Perth Wildcats,51.0,36.0,GCS
292,293,270512,Pearce,Hanley,17,419800,GCS,DEF,Gold Coast,39619,270512.0,Pearce,Hanley,Gold Coast,senior,1.0,1988-11-15,185.0,86.0,,County Mayo Ireland,161.0,60.0,GCS
293,294,240254,Jarrod,Harbrow,17,419400,GCS,DEF,Gold Coast,39564,240254.0,Jarrod,Harbrow,Gold Coast,senior,5.0,1988-07-18,178.0,73.0,VIC,Murray Bushrangers,245.0,54.0,GCS
294,295,1002328,Jacob,Heron,17,179900,GCS,FWD,Gold Coast,48234,1002328.0,Jacob,Heron,Gold Coast,senior,40.0,1999-12-10,180.0,79.0,QLD,Cairns Saints,13.0,2.0,GCS
295,296,297456,Nick,Holman,17,365200,GCS,FWD,Gold Coast,44063,297456.0,Nick,Holman,Gold Coast,senior,39.0,1995-05-29,189.0,87.0,VIC,Murray Bushrangers,43.0,21.0,GCS
296,297,291964,Jack,Hombsch,17,290800,GCS,DEF,Gold Coast,42216,291964.0,Jack,Hombsch,Gold Coast,senior,20.0,1993-03-07,194.0,89.0,SA,Sturt,116.0,1.0,GCS
297,298,293255,George,Horlin-Smith,17,221300,GCS,DEF MID,Gold Coast,42114,293255.0,George,Horlin-Smith,Gold Coast,senior,33.0,1992-12-22,188.0,84.0,SA,Sturt,58.0,29.0,GCS
298,299,996064,Jesse,Joyce,17,326800,GCS,DEF,Gold Coast,46125,996064.0,Jesse,Joyce,Gold Coast,senior,38.0,1997-08-17,191.0,84.0,QLD,Palm Beach Currumbin,63.0,2.0,GCS
299,300,1006144,Ben,King,17,225000,GCS,FWD,Gold Coast,49002,1006144.0,Ben,King,Gold Coast,senior,34.0,2000-07-07,202.0,87.0,VIC,Sandringham Dragons,14.0,17.0,GCS
300,301,294013,Sean,Lemmens,17,262000,GCS,FWD MID,Gold Coast,44074,294013.0,Sean,Lemmens,Gold Coast,senior,23.0,1994-11-02,184.0,84.0,SA,Port Adelaide,87.0,21.0,GCS
301,302,1004095,Jack,Lukosius,17,274600,GCS,DEF FWD,Gold Coast,49001,1004095.0,Jack,Lukosius,Gold Coast,senior,13.0,2000-08-09,195.0,83.0,SA,Woodville-West Torrens,21.0,3.0,GCS
302,303,996464,Darcy,MacPherson,17,443800,GCS,FWD MID,Gold Coast,46110,996464.0,Darcy,MacPherson,Gold Coast,senior,44.0,1997-10-29,174.0,78.0,VIC,Footscray VFL,39.0,21.0,GCS
303,304,1000044,Jez,McLennan,17,123900,GCS,DEF,Gold Coast,49053,1000044.0,Jez,McLennan,Gold Coast,senior,43.0,2000-09-07,185.0,82.0,SA,Central District,,,GCS
304,305,290671,Anthony,Miles,17,455200,GCS,MID,Gold Coast,42204,290671.0,Anthony,Miles,Gold Coast,senior,2.0,1992-02-28,180.0,81.0,NSW,Murray Bushrangers,88.0,31.0,GCS
305,306,298272,Touk,Miller,17,460700,GCS,MID,Gold Coast,45043,298272.0,Touk,Miller,Gold Coast,senior,11.0,1996-02-22,178.0,83.0,VIC,Calder Cannons,100.0,28.0,GCS
306,307,295942,Jordan,Murdoch,17,319600,GCS,DEF,Gold Coast,42326,295942.0,Jordan,Murdoch,Gold Coast,senior,31.0,1992-03-23,190.0,87.0,SA,Glenelg,122.0,74.0,GCS
307,308,1016116,Patrick,Murtagh,17,102400,GCS,FWD,Gold Coast,49988,1016116.0,Patrick,Murtagh,Gold Coast,rookie,42.0,2000-02-11,196.0,94.0,QLD,Gold Coast Academy,,,GCS
308,309,1007881,Wil,Powell,17,298700,GCS,MID,Gold Coast,48212,1007881.0,Wil,Powell,Gold Coast,senior,27.0,1999-08-26,185.0,76.0,WA,Claremont,20.0,9.0,GCS
309,310,1001195,Izak,Rankine,17,123900,GCS,FWD,Gold Coast,49007,1001195.0,Izak,Rankine,Gold Coast,senior,22.0,2000-04-23,179.0,76.0,SA,West Adelaide,,,GCS
310,311,1006108,Mitchell,Riordan,17,123900,GCS,MID,Gold Coast,49989,1006108.0,Mitchell,Riordan,Gold Coast,rookie,49.0,2000-01-25,187.0,83.0,VIC,Dandenong Stingrays,,,GCS
311,312,1005986,Malcolm,Rosas,17,102400,GCS,FWD,Gold Coast,49904,1005986.0,Malcolm,Rosas,Gold Coast,rookie,41.0,2001-06-27,175.0,62.0,NT,NT Thunder,,,GCS
312,313,1009208,Matthew,Rowell,17,207300,GCS,MID,Gold Coast,49905,1009208.0,Matthew,Rowell,Gold Coast,senior,18.0,2001-07-01,178.0,74.0,VIC,Oakleigh Chargers,,,GCS
313,314,998511,Josh,Schoenfeld,17,178700,GCS,FWD,Gold Coast,46084,998511.0,Joshua,Schoenfeld,Gold Coast,rookie,36.0,1997-07-03,186.0,84.0,WA,Peel Thunder,15.0,5.0,GCS
314,315,294643,Alex,Sexton,17,297200,GCS,FWD,Gold Coast,42309,294643.0,Alex,Sexton,Gold Coast,senior,6.0,1993-12-03,186.0,83.0,QLD,Redland,119.0,110.0,GCS
315,316,1009380,Jeremy,Sharp,17,117300,GCS,MID,Gold Coast,49931,1009380.0,Jeremy,Sharp,Gold Coast,senior,37.0,2001-08-13,187.0,73.0,WA,East Fremantle,,,GCS
316,317,280722,Zac,Smith,17,254700,GCS,RUC,Gold Coast,41156,280722.0,Zac,Smith,Gold Coast,senior,32.0,1990-02-22,206.0,105.0,QLD,Biloela,114.0,51.0,GCS
317,318,290832,David,Swallow,17,478900,GCS,MID,Gold Coast,42001,290832.0,David,Swallow,Gold Coast,senior,24.0,1992-11-19,185.0,87.0,WA,East Fremantle,139.0,68.0,GCS
318,319,281075,Rory,Thompson,17,212300,GCS,DEF,Gold Coast,41160,281075.0,Rory,Thompson,Gold Coast,senior,16.0,1991-03-12,200.0,100.0,QLD,Southport,104.0,7.0,GCS
319,320,1019157,Luke,Towey,17,102400,GCS,DEF,Gold Coast,49903,1019157.0,Luke,Towey,Gold Coast,rookie,52.0,1999-07-11,186.0,80.0,,County Sligo (Ireland),,,GCS
320,321,298524,Lachie,Weller,17,481100,GCS,DEF,Gold Coast,45007,298524.0,Lachlan,Weller,Gold Coast,senior,14.0,1996-02-23,181.0,81.0,QLD,Broadbeach,86.0,23.0,GCS
321,322,291975,Jarrod,Witts,17,541300,GCS,RUC,Gold Coast,42321,291975.0,Jarrod,Witts,Gold Coast,senior,28.0,1992-09-13,209.0,111.0,NSW,Sydney University,102.0,25.0,GCS
322,323,298289,Peter,Wright,17,369300,GCS,FWD,Gold Coast,45005,298289.0,Peter,Wright,Gold Coast,senior,30.0,1996-09-08,203.0,103.0,VIC,Calder Cannons,66.0,85.0,GCS
323,324,220001,Gary,Ablett,7,519500,GEE,FWD,Geelong,552,220001.0,Gary,Ablett jnr,Geelong,senior,4.0,1984-05-14,182.0,87.0,VIC,Geelong Falcons ,342.0,435.0,GEE
324,325,994386,Tom,Atkins,7,327200,GEE,FWD,Geelong,49109,994386.0,Tom,Atkins,Geelong,senior,30.0,1995-09-18,180.0,86.0,VIC,Geelong VFL,20.0,4.0,GEE
325,326,293883,Jed,Bews,7,304700,GEE,DEF,Geelong,42308,293883.0,Jed,Bews,Geelong,senior,24.0,1993-12-14,186.0,88.0,VIC,Geelong U18,79.0,8.0,GEE
326,327,296733,Mark,Blicavs,7,449200,GEE,DEF,Geelong,42367,296733.0,Mark,Blicavs,Geelong,senior,46.0,1991-03-28,198.0,100.0,VIC,AIS,153.0,36.0,GEE
327,328,1006101,Oscar,Brownless,7,102400,GEE,FWD,Geelong,49049,1006101.0,Oscar,Brownless,Geelong,rookie,20.0,2000-02-16,186.0,75.0,VIC,Geelong Falcons,,,GEE
328,329,1006152,Jordan,Clark,7,330900,GEE,MID,Geelong,49047,1006152.0,Jordan,Clark,Geelong,senior,6.0,2000-10-16,185.0,78.0,WA,Claremont,18.0,11.0,GEE
329,330,999326,Bradley,Close,7,109900,GEE,MID FWD,Geelong,49977,999326.0,Bradley,Close,Geelong,rookie,45.0,1998-07-30,178.0,70.0,SA,Glenelg,,,GEE
330,331,298336,Nakia,Cockatoo,7,148200,GEE,MID FWD,Geelong,45013,298336.0,Nakia,Cockatoo,Geelong,senior,5.0,1996-10-23,186.0,90.0,NT,NT Thunder,34.0,25.0,GEE
331,332,1002242,Charlie,Constable,7,391000,GEE,MID,Geelong,48160,1002242.0,Charlie,Constable,Geelong,senior,18.0,1999-05-18,191.0,86.0,VIC,Sandringham Dragons,7.0,5.0,GEE
332,333,291526,Luke,Dahlhaus,7,462400,GEE,FWD,Geelong,42194,291526.0,Luke,Dahlhaus,Geelong,senior,40.0,1992-08-21,179.0,77.0,VIC,Geelong Falcons,174.0,123.0,GEE
333,334,270917,Patrick,Dangerfield,7,625500,GEE,MID,Geelong,39610,270917.0,Patrick,Dangerfield,Geelong,senior,35.0,1990-04-05,189.0,92.0,VIC,Geelong Falcons,244.0,280.0,GEE
334,335,1009229,Sam,De Koning,7,126300,GEE,DEF,Geelong,49923,1009229.0,Sam,De Koning,Geelong,senior,16.0,2001-02-26,200.0,85.0,,,,,GEE
335,336,281065,Mitch,Duncan,7,560600,GEE,MID,Geelong,41020,281065.0,Mitch,Duncan,Geelong,senior,22.0,1991-06-10,188.0,88.0,WA,East Perth,199.0,144.0,GEE
336,337,1017255,Francis,Evans,7,117300,GEE,FWD,Geelong,49945,1017255.0,Francis,Evans,Geelong,senior,31.0,2001-08-23,182.0,78.0,VIC,Calder Cannons,,,GEE
337,338,1002228,Lachie,Fogarty,7,219400,GEE,MID,Geelong,48143,1002228.0,Lachlan,Fogarty,Geelong,senior,13.0,1999-04-01,180.0,76.0,VIC,Western Jets,17.0,5.0,GEE
338,339,298211,Darcy,Fort,7,264800,GEE,FWD,Geelong,49093,298211.0,Darcy,Fort,Geelong,senior,28.0,1993-08-06,204.0,99.0,SA,Central District,3.0,5.0,GEE
339,340,290550,Cameron,Guthrie,7,413900,GEE,MID,Geelong,42031,290550.0,Cameron,Guthrie,Geelong,senior,29.0,1992-08-19,187.0,86.0,VIC,Calder Cannons,157.0,52.0,GEE
340,341,1004870,Zach,Guthrie,7,190100,GEE,DEF,Geelong,47113,1004870.0,Zach,Guthrie,Geelong,senior,39.0,1998-06-30,187.0,76.0,VIC,Calder Cannons,17.0,0.0,GEE
341,342,261510,Tom,Hawkins,7,465000,GEE,FWD,Geelong,39517,261510.0,Tom,Hawkins,Geelong,senior,26.0,1988-07-21,198.0,103.0,VIC,Melbourne Grammar,253.0,549.0,GEE
342,343,270326,Lachlan,Henderson,7,305000,GEE,DEF,Geelong,39618,270326.0,Lachie,Henderson,Geelong,rookie,25.0,1989-12-14,196.0,98.0,VIC,Geelong Falcons,169.0,112.0,GEE
343,344,1000937,Jack,Henry,7,289200,GEE,DEF,Geelong,47106,1000937.0,Jack,Henry,Geelong,senior,38.0,1998-08-29,191.0,92.0,VIC,Geelong Falcons,42.0,8.0,GEE
344,345,1008940,Ben,Jarvis,7,123900,GEE,DEF,Geelong,49081,1008940.0,Ben,Jarvis,Geelong,senior,10.0,2000-07-27,189.0,65.0,SA,Norwood,,,GEE
345,346,294828,Josh,Jenkins,7,371200,GEE,FWD,Geelong,42159,294828.0,Josh,Jenkins,Geelong,senior,11.0,1989-02-08,200.0,108.0,VIC,Lake Boga,147.0,296.0,GEE
346,347,1004681,Jacob,Kennerley,7,123900,GEE,DEF,Geelong,49082,1004681.0,Jacob,Kennerley,Geelong,senior,21.0,2000-06-16,186.0,78.0,SA,Norwood,,,GEE
347,348,296291,Jake,Kolodjashnij,7,297600,GEE,DEF,Geelong,44064,296291.0,Jake,Kolodjashnij,Geelong,senior,8.0,1995-08-09,193.0,94.0,TAS,Launceston,89.0,0.0,GEE
348,349,997254,Nathan,Kreuger,7,123900,GEE,FWD,Geelong,48999,997254.0,Nathan,Kreuger,Geelong,senior,15.0,1999-06-25,196.0,88.0,SA,South Adelaide,,,GEE
349,350,294199,Sam,Menegola,7,441700,GEE,MID,Geelong,42171,294199.0,Sam,Menegola,Geelong,senior,27.0,1992-03-07,189.0,89.0,WA,East Fremantle,61.0,47.0,GEE
350,351,1004938,Gryan,Miers,7,365600,GEE,FWD,Geelong,48104,1004938.0,Gryan,Miers,Geelong,senior,32.0,1999-03-30,178.0,78.0,VIC,Geelong Falcons,22.0,25.0,GEE
351,352,999824,Quinton,Narkle,7,396600,GEE,MID,Geelong,47087,999824.0,Quinton,Narkle,Geelong,senior,19.0,1997-12-03,181.0,80.0,WA,Perth,9.0,9.0,GEE
352,353,1007102,Mark,O'Connor,7,346500,GEE,DEF,Geelong,47127,1007102.0,Mark,O'Connor,Geelong,senior,42.0,1997-01-17,191.0,87.0,,County Kerry (Ireland),27.0,1.0,GEE
353,354,1013977,Stefan,Okunbor,7,123900,GEE,DEF,Geelong,49134,1013977.0,Stefan,Okunbor,Geelong,rookie,43.0,1998-08-12,190.0,87.0,,County Kerry,,,GEE
354,355,298419,Brandan,Parfitt,7,427400,GEE,FWD MID,Geelong,47035,298419.0,Brandan,Parfitt,Geelong,senior,3.0,1998-04-27,180.0,79.0,SA,North Adelaide,51.0,24.0,GEE
355,356,993798,James,Parsons,7,282400,GEE,MID,Geelong,46038,993798.0,James,Parsons,Geelong,senior,34.0,1997-04-12,190.0,82.0,VIC,Eastern Ranges,35.0,26.0,GEE
356,357,1002220,Esava,Ratugolea,7,319100,GEE,FWD,Geelong,47077,1002220.0,Esava,Ratugolea,Geelong,senior,17.0,1998-07-24,197.0,102.0,VIC,Murray Bushrangers,25.0,19.0,GEE
357,358,291357,Gary,Rohan,7,328800,GEE,FWD,Geelong,41006,291357.0,Gary,Rohan,Geelong,senior,23.0,1991-06-07,189.0,92.0,VIC,Geelong Falcons,122.0,117.0,GEE
358,359,1008202,Blake,Schlensog,7,123900,GEE,FWD,Geelong,49133,1008202.0,Blake,Schlensog,Geelong,rookie,36.0,2000-09-25,198.0,99.0,VIC,Geelong Falcons,,,GEE
359,360,250321,Joel,Selwood,7,465600,GEE,MID,Geelong,39515,250321.0,Joel,Selwood,Geelong,senior,14.0,1988-05-26,183.0,84.0,VIC,Bendigo,290.0,156.0,GEE
360,361,1004940,Sam,Simpson,7,123900,GEE,MID,Geelong,47122,1004940.0,Sam,Simpson,Geelong,rookie,37.0,1998-06-14,180.0,74.0,VIC,Geelong Falcons,6.0,2.0,GEE
361,362,280317,Rhys,Stanley,7,467300,GEE,RUC,Geelong,40086,280317.0,Rhys,Stanley,Geelong,senior,1.0,1990-12-01,200.0,102.0,SA,West Adelaide,130.0,83.0,GEE
362,363,1004948,Cooper,Stephens,7,139800,GEE,MID,Geelong,49920,1004948.0,Cooper,Stephens,Geelong,senior,12.0,2001-01-17,188.0,83.0,VIC,Geelong Falcons,,,GEE
363,364,270912,Jack,Steven,7,361700,GEE,FWD MID,Geelong,39658,270912.0,Jack,Steven,Geelong,senior,9.0,1990-03-28,180.0,83.0,VIC,Geelong Falcons,183.0,112.0,GEE
